Name,Title,Rating,Comment
Stanzin,"







  
  
    Worlds no 1 phone
  
",5.0 out of 5 stars,"









  
  
    
  I am writing this review after one week of my purchase from Amazon,Actually I was waiting for iPhone 12.but due to lots of delay information.i changed my mind to buy iPhone 11.And I am very happy with this phone.the Phone is amazing.but it takes almost three hour to full charge that makes me so disappointed.and lots of reviewer are saying about heating issue and they are also saying don’t buy from Amazon. But I didn’t got any issue like this.So I will say go for it without any second thought.100 percent Orginal product.Thanks Amazon thanks seller and thanks to delevery boy.thank you everyone.

  
"
pandey,"







  
  
    This phone is only fulfill ur desire that u hving an iphone
  
",5.0 out of 5 stars,"









  
  
    
  Of course u r purchase a I phone but when u purchase phone on this cost they should give airpods....m expecting the pods but again having wired earphones .it means I spent again money for buying airpods...that is not fair with customers..but another side when u have the it's nice....nice phone

  
"
ankit khanna,"







  
  
    amazing phone brand new
  
",5.0 out of 5 stars,"









  
  
    
  ordered this product on amazon big billion day sale. the product packaging was very good and the product is 100 percent genuine as one can see on apple id when the product got registered and got full 1 year warranty. the phone is very fst and the software experience is very fluid. got this phoneat rs 44k. the best deal i can get on iphone. one looking to purchase iphone can surely put money on this. tough at this price factor one can get android with much more features. but if u want a unique experience then apple is the way to go

  
"
Piyush Jagtap,"







  
  
    Camera issue in iPhone
  
",2.0 out of 5 stars,"









  
  
    
  Camera was not working properly there was a lot of noise in indoor photos .The seller here appario rtl LTD is having issues with the phone I don't whether they are selling authentic phones .I got it replaced ,but the replacement unit also had same problem ,so just got it refunded. Think 1000 times before buying from Appario LTD seller.

  
"
Rahul,"







  
  
    iOS not only need update but need lot of improvements
  
",1.0 out of 5 stars,"









  
  
    
  So far it is good. But with lot of reviews related to heating up of phone I am bit worried. Few updates for iOS is required to be at par with android.Update: After using it for almost 3 months I could say that android OS is far better than iOS. Apple need to work on lot of things. I would say Apple should give android phones to their developers to know what can be added to iOS. Overall useless operating system.Hope with new release they will match with android.Those using android and thinking of switching over to iPhones please don’t even think of it.

  
"
Kaushik P.,"







  
  
    Excellent !! Do not hesitate to buy!
  
",5.0 out of 5 stars,"









  
  
    
  I am writing this review because before deciding to buy one for myself, I was going through the reviews and there were a quite a few of them mentioning that people should avoid buying an iPhone from Amazon.However, since I had a gift coupon from Amazon and Prime sale was offering me a superb deal, I decided to go for it.I got the hone delivered the very next day. Packaging was good, however, expected a cardboard packaging, which was not there. Checked and verified my phone. It was a new one. No heating issue. Everything is working fine.The phone itself is great, superb camera, looks good, excellent battery life. Truly worth the price especially if you are switching from Android.

  
"
CA.Soumik Roy,"







  
  
    The best phone to get - A long term review of IPhone 11 64GB
  
",5.0 out of 5 stars,"









  
  
    
  Here’s my long term review on IPhone 11 64GB. I had ordered this phone around 7months back and this has been my daily driver since then. To give you a perspective I am using the dual sim in here reliance Jio as esim and Vodafone idea as physical sim. Both works fine and network connectivity is great.WiFi reception is Average I would say.Call quality is awesome one can hear clean and crispThe speaker is Loud and the music plays great I love itThe display is good but not great like my Old Note 9, but still colour reproduction is accurateBattery back up is good and it typically lasts a whole day.The phone is slippery so I use a back case.Nothing more to say about i0S and it’s updates they are great

  
"
Dr Jay,"







  
  
    My Bestie Beast
  
",5.0 out of 5 stars,"









  
  
    
  It’s a monster. But a good one though. A true beast among phones. Awesome camera, battery life, sound, processing and face recognition. Me, and my spouse, both are using iPhone 11 and we both are real happy with the product. She has got red one and mine is black. Totally satisfied with iPhone 11 and got at nice rate. No issues till now. Thanks to Apple and Amazon. A perfect purchase if you have got enough money 😈

  
"
Rishabh Saxena,"







  
  
    Amazing Device!
  
",5.0 out of 5 stars,"









  
  
    
  To start off i must say i was really scared ordering after seeing such negative reviews. But to my delight all is well! The phone is original and has a valid serial number. I have upgraded from iphone 8 plus to iphone 11. I feel there is immense battery improvement as that was a major issue with 8 plus.It has a bigger screen than 8 plus but has a small overall body! So, i you prefer bigger phones you may go for 11 Pro Max. But otherwise at this price it is amazing and overall i am happy to have upgraded from 8 Plus!

  
"
parvesh ,"







  
  
    I phone stuck at software installation
  
",1.0 out of 5 stars,"









  
  
    
  Phone is stuck since last night over herCant go furtherI received this i phone 11 yesterdayIt is not working properlyI guess i got delivered a faulty productNot happy😡

  
"
