Name,Title,Rating,Comment
Koushik P,"







  
  
    A classic midranger
  
",4.0 out of 5 stars,"









  
  
    
  I have been using Nord since 5 days. Seems to be pretty much good.Pros :Display - Amoled display with refresh rate of 90Hz makes the display very smooth.OS - The oxygen OS is by far the best user friendly OS.Battery Life - Battery life is pretty descent. With refresh rate set to 60 Hz and normal use, (Social media apps and camera) the battery lasts for 8 - 9 hours (Screen usage time).Warp Charge - Charges from 0-100 in 52 minutes and 15-100 in 46-48 minutes.Processor - Phone doesn't lag a bit (No heavy gaming) Snapdragon 765g is powerful.Camera - Videography seems to be good.Cons :Camera - Out of the 4 camera(rear) only the main camera and Wide angle camera are good. Macro and the other camera are below average. Images are blurry with macro mode. If you're enough patient, click photos with pro mode.Design - The plastic body of the Nord makes this less safe and less durable.Finger print reader - In display finger print reader works on optical sensor which not fast.Pretty much more than the budget mid rangers also a little less than the flagships.

  
"
Arun,"







  
  
    Worst phone to gift wife , sister & girl friend
  
",1.0 out of 5 stars,"









  
  
    
  Worst phone . Please don't go for it. Camera has the worst picture quality. I gifted this to my sister and it was the biggest mistake.Battery drain so fast.If u want a camera phone don't even think of buying this phone. Nord my a$$

  
"
faisal malkani,"







  
  
    Ok ok phone
  
",3.0 out of 5 stars,"









  
  
    
  Product is selling only coz of OnePlus name, Nord is not up to the mark, it has heating issue, I don't play games, 8 don't watch videos much, not to I use whatsapp much but still battery gets drain out by night, I am sure there is some software problem, hope OnePlus improves it with an update.

  
"
Illayaraja,"







  
  
    All rounder in mid range
  
",5.0 out of 5 stars,"









  
  
    
  All rounderAll Good expect Macro and depth sensor, however main 48 camera sensor and front 32 sensor both are great and wide angle is okiesh.OnePlus Default dialer and messaging apps are missing which is disappointing.

  
"
Gouranga mandal,"







  
  
    Camera rectification required
  
",3.0 out of 5 stars,"









  
  
    
  What i wanted, sAmoled display, a 5g facility as we going to use this phone at least for 2years, and the last one but not the least is CAMERA, very dissapointing that at first 1+ giving ad that nord is flagship camera phone, honestly a 10k budget phone give better pic than nord. Oneplus need to correct this. And i believe that oneplus will find some way to rectify this. As a software developer 1+ provide better experience for their customers.

  
"
Nadeem Ansari,"







  
  
    Charging issue
  
",3.0 out of 5 stars,"









  
  
    
  My charger is not working well maximum full charging time is 1houts and 45 minutes so I am not happy with this phone

  
"
Anoop M.,"







  
  
    A great phone for a great price
  
",4.0 out of 5 stars,"









  
  
    
  I am writting this review after 1 month of usage.Very good performance till now.So smooth, fast. Even battery stays for long. I get easily 1 day of usage after battery fully charged.Warp charging is really good and it charges fast for you. I was sceptical about the camera image quality. Let me tell you it produces real good images for the price range. I don't see a problem in that. Night mode photography is a bit down I will say. Videos are superb. Very good build quality as well. Overall I am happy with this product. Please go ahead and buy would be my suggession

  
"
Kavya sri,"







  
  
    Excellent
  
",4.0 out of 5 stars,"









  
  
    
  Pros:1.90Hz Display2.Camera3.Battery with 30T wrap charging4.Oxyzon OS5.5G processorCons:1.No 3.5mm Jack2. Missing Dolby AtmosOne thing I wanna say that software was really really good I never expected this ,the best software I ever seen till now. Only thing I can say ONEPLUS ROCKS ALWAYS

  
"
Amazon Customer,"







  
  
    Poor quality phone
  
",1.0 out of 5 stars,"









  
  
    
  Miserable experience with one plus nord. Failed miserably on drop test. My son dropped it by mistake on floor... And see what happened...I brought this phone 2 days back...Now this has stopped working...#oneplusnord5g #OnePlus #OnePlusNord #oneplusindia #Oneplusneedmymoneyback@OnePlus OnePlus OnePlus India Official OnePlus Community

  
"
Amazon Customer,"







  
  
    Good hands feel Mobile
  
",3.0 out of 5 stars,"









  
  
    
  Earbuds/phone enroll during launch for purchasing Nord in aug20 they will receive coupon for purchasing earbuds/phone, but i haven't received the same,One thing the sim tray ejection and microphone hole both looking same it is big problem, we initially checked in micro phone for sim tray ejection,Hand feel is very nice, camera battery not checked fully

  
"
Mohan,"







  
  
    Good phone of course with lot of feautres,but lacks a lot in camera
  
",4.0 out of 5 stars,"









  
  
    
  Pros1.Display is fab but you will notice a yellowish white compared to lcd panel.not pure white but good2.90 hz is smooth dude3.processor is fab .it handles everything which you throw on it4.battery life is superb sot is 6hrs for me5.other feautres are greatCons1.Camera Camera Camera !!!!2.Battery is draining fast when not in use i dont know why3.bluetooth,wifi,Networksignal disconnect ramdmly ...need to fix in ota update4.Tint issue is there in green colour but not annoying5.Charge speed is not as promised

  
"
Pragya thakur,"







  
  
    Nice phone with good specs.
  
",5.0 out of 5 stars,"









  
  
    
  Phone is pretty good at this price. You can definitely go for it.Front camera works very well as compare to rear camera. Rear camera needs to be improved by the updates. Performance is very fine as expected and 90hz display enhance your experience. Battery backup is fine as it goes for one day with single charge with heavy usage and it charges the phone in almost 1.20 hours.Experience on oxygen OS is damn good. And in hand feel of the phone is great as It's not that big and bulky.But there is a display tint issue and it is visible only in the dark but it will not affect you in any way. So just go for it.

  
"
